ID-dok;ID-præst;dato;helligdag;sogn str.;stift;årgang;køn;uddannelsessted
pr3742_10;10;160821;13Trin_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3743_10;10;160821;13Trin_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3744_10;10;160828;14Trin_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3745_10;10;160904;15Trin_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3746_10;10;160904;15Trin_L\SÆR;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3747_10;10;160911;16Trin_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3748_10;10;161030;23Trin_L\SÆR;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3749_10;10;160925;18Trin_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3750_10;10;161002;19Trin_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3751_10;10;161009;20Trin_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3752_10;10;161016;21Trin_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3753_10;10;161113;25Trin_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3754_10;10;161106;AHelg_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3755_10;10;161030;23Trin_L\SÆR;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3756_10;10;160207;Fas_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3757_10;10;160103;Hel_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3758_10;10;151224;Jul_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3759_10;10;151225;JulD_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3760_10;10;160505;KHim_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3761_10;10;160325;Lang_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3762_10;10;160313;MBeb_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3763_10;10;160306;MidF_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3764_10;10;160101;Ny_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3765_10;10;160320;Pal_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3766_10;10;160515;Pin_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3767_10;10;160327;PåsD_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3768_10;10;160124;Sept_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3769_10;10;160324;Skær_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3770_10;10;160522;Trin_L;1789/1992+278/305;Viborg;1962;1;Aarhus
pr3771_11;11;160214;1Fas_L;5906/10116;København;1961;2;København
pr3772_11;11;170108;1Hel_U;5906/10116;København;1961;2;København
pr3773_11;11;160110;1Hel_L;5906/10116;København;1961;2;København
pr3774_11;11;160328;2PåsD_L;5906/10116;København;1961;2;København
pr3775_11;11;160529;1Trin_L;5906/10116;København;1961;2;København
pr3776_11;11;161226;2Jul_U;5906/10116;København;1961;2;København
pr3777_11;11;160328;2PåsD_L;5906/10116;København;1961;2;København
pr3778_11;11;160424;4Pås_L;5906/10116;København;1961;2;København
pr3779_11;11;160619;4Trin_L;5906/10116;København;1961;2;København
pr3780_11;11;160710;7Trin_L;5906/10116;København;1961;2;København
pr3781_11;11;160724;9Trin_L;5906/10116;København;1961;2;København
pr3782_11;11;160904;15Trin_L;5906/10116;København;1961;2;København
pr3783_11;11;160918;17Trin_L;5906/10116;København;1961;2;København
pr3784_11;11;161002;19Trin_L;5906/10116;København;1961;2;København
pr3785_11;11;161023;22Trin_L;5906/10116;København;1961;2;København
pr3786_11;11;161113;25Trin_L;5906/10116;København;1961;2;København
pr3787_11;11;170226;Fas_U;5906/10116;København;1961;2;København
pr3788_11;11;151224;Jul_L;5906/10116;København;1961;2;København
pr3789_11;11;161224;Jul_U;5906/10116;København;1961;2;København
pr3790_11;11;151227;JulS_L;5906/10116;København;1961;2;København
pr3791_11;11;160505;KHim_L;5906/10116;København;1961;2;København
pr3792_11;11;160320;Pal_L;5906/10116;København;1961;2;København
pr3793_11;11;160515;Pin_L;5906/10116;København;1961;2;København
pr3794_11;11;160515;Pin_L\SÆR;5906/10116;København;1961;2;København
pr3795_11;11;160131;Seks_L;5906/10116;København;1961;2;København
pr3796_12;12;130915;16Trin_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3797_12;12;131208;2Adv_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3798_12;12;130922;17Trin_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3799_12;12;131013;20Trin_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3800_12;12;131103;AHelg_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3801_12;12;130101;Ny_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3802_12;12;131201;1Adv_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3803_12;12;131222;4Adv_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3804_12;12;131225;JulD_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3805_12;12;130908;15Trin_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3806_12;12;131215;3Adv_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3807_12;12;130929;18Trin_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3808_12;12;131117;25Trin_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3809_12;12;131224;Jul_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3810_12;12;131020;21Trin_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3811_12;12;140629;2Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3812_12;12;140516;Bed_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3813_12;12;140817;9Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3814_12;12;140112;1Hel_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3815_12;12;140622;1Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3816_12;12;140309;1Fas_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3817_12;12;140629;2Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3818_12;12;140511;3Pås_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3819_12;12;140713;4Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3820_12;12;140518;4Pås_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3821_12;12;140601;6Pås_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3822_12;12;140202;4Hel_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3823_12;12;140101;Ny_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3824_12;12;140921;14Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3825_12;12;141012;17Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3826_12;12;140223;Seks_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3827_12;12;140302;Fas_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3828_12;12;140720;5Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3829_12;12;140420;PåsD_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3830_12;12;140417;Skær_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3831_12;12;141109;21Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3832_12;12;140907;12Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3833_12;12;140209;SHel_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3834_12;12;140505;KHim_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3835_12;12;140413;Pal_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3836_12;12;140706;3Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3837_12;12;140406;MBeb_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3838_12;12;141102;AHelg_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3839_12;12;140608;Pin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3840_12;12;140223;Seks_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3841_12;12;140105;Hel_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3842_12;12;140323;3Fas_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3843_12;12;150705;5Trin_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3844_12;12;150621;3Trin_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3845_12;12;151129;1Adv_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3846_12;12;151225;JulD_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3847_12;12;150927;17Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3848_12;12;150816;11Trin_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3849_12;12;150823;12Trin_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3850_12;12;151108;23Trin_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3851_12;12;150830;13Trin_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3852_12;12;150906;14Trin_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3853_12;12;161226;2Jul_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3854_12;12;161211;3Adv_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3855_12;12;160619;4Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3856_12;12;160814;12Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3857_12;12;160710;7Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3858_12;12;160717;8Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3859_12;12;160828;14Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3860_12;12;160904;15Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3861_12;12;160605;2Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3862_12;12;161224;Jul_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3863_12;12;161225;JulD_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3864_12;12;170101;Ny_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3865_12;12;160403;1Pås_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3866_12;12;161002;19Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3867_12;12;160325;Lang_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3868_12;12;160101;Ny_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3869_12;12;160522;Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3870_12;12;161127;1Adv_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3871_12;12;160821;13Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3872_12;12;161106;AHelg_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3873_12;12;160324;Skær_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3874_12;12;160422;Bed_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3875_12;12;160313;MBeb_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3876_12;12;160612;3Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3877_12;12;160228;3Fas_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3878_12;12;160925;18Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3879_12;12;161009;20Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3880_12;12;160306;MidF_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3881_12;12;160515;Pin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3882_12;12;160724;9Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3883_12;12;160505;KHim_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3884_12;12;161204;2Adv_U;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3885_12;12;160508;6Pås_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3886_12;12;160117;SHel_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3887_12;12;160328;2PåsD_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3888_12;12;160424;4Pås_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3889_12;12;160410;2Pås_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3890_12;12;160626;5Trin_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3891_12;12;160214;1Fas_L;3405/4032+468/576+613/741+252/303+642/765;Ribe;1970;2;Aarhus
pr3892_13;13;110520;Bed_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3893_13;13;110403;MidF_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3894_13;13;110306;Fas_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3895_13;13;110313;1Fas_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3896_13;13;110109;1Hel_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3897_13;13;110116;2Hel_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3898_13;13;110123;3Hel_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3899_13;13;110130;4Hel_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3900_13;13;110206;5Hel_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3901_13;13;110213;SHel_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3902_13;13;110410;MBeb_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3903_13;13;110612;Pin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3904_13;13;110501;1Pås_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3905_13;13;110425;2PåsD_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3906_13;13;110508;2Pås_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3907_13;13;110515;3Pås_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3908_13;13;110522;4Pås_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3909_13;13;110424;PåsD_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3910_13;13;110421;Skær_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3911_13;13;110227;Seks_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3912_13;13;110626;1Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3913_13;13;110724;5Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3914_13;13;110731;6Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3915_13;13;110619;Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3916_13;13;111127;1Adv_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3917_13;13;121104;AHelg_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3918_13;13;120504;Bed_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3919_13;13;120304;2Fas_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3920_13;13;120411;3Fas_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3921_13;13;120318;MidF_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3922_13;13;120219;Fas_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3923_13;13;120115;2Hel_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3924_13;13;120122;3Hel_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3925_13;13;120129;SHel_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3926_13;13;111225;JulD_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3927_13;13;120517;KHim_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3928_13;13;120101;Ny_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3929_13;13;120527;Pin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3930_13;13;120415;1Pås_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3931_13;13;120409;2PåsD_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3932_13;13;120506;4Pås_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3933_13;13;120520;6Pås_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3934_13;13;120408;PåsD_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3935_13;13;120405;Skær_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3936_13;13;120729;8Trin_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3937_13;13;120610;1Trin_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3938_13;13;120617;2Trin_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3939_13;13;120624;3Trin_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3940_13;13;120722;7Trin_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3941_13;13;120805;9Trin_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3942_13;13;120812;10Trin_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3943_13;13;120826;12Trin_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3944_13;13;120902;13Trin_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3945_13;13;120909;14Trin_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3946_13;13;120923;16Trin_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3947_13;13;120930;17Trin_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3948_13;13;121014;19Trin_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3949_13;13;121021;20Trin_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3950_13;13;121028;21Trin_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3951_13;13;121111;23Trin_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3952_13;13;121202;1Adv_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3953_13;13;121216;3Adv_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3954_13;13;131103;AHelg_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3955_13;13;130224;2Fas_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3956_13;13;130303;3Fas_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3957_13;13;130310;MidF_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3958_13;13;130210;Fas_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3959_13;13;130526;Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3960_13;13;130113;1Hel_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3961_13;13;130120;SHel_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3962_13;13;130106;Hel_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3963_13;13;121224;Jul_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3964_13;13;121230;JulS_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3965_13;13;121225;JulD_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3966_13;13;130509;KHim_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3967_13;13;130317;MBeb_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3968_13;13;130101;Ny_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3969_13;13;130519;Pin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3970_13;13;130407;1Pås_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3971_13;13;130401;2PåsD_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3972_13;13;130505;5Pås_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3973_13;13;130512;6Pås_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3974_13;13;130324;Pal_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3975_13;13;130331;PåsD_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3976_13;13;130328;Skær_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3977_13;13;130203;Seks_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3978_13;13;130127;Sept_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3979_13;13;130526;Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3980_13;13;130922;17Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3981_13;13;130602;1Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3982_13;13;130609;2Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3983_13;13;130616;3Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3984_13;13;130623;4Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3985_13;13;130721;8Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3986_13;13;130728;9Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3987_13;13;130804;10Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3988_13;13;130811;11Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3989_13;13;130825;13Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3990_13;13;130901;14Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3991_13;13;130908;15Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3992_13;13;130915;16Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3993_13;13;130929;18Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3994_13;13;131006;19Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3995_13;13;131020;21Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3996_13;13;131027;22Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3997_13;13;131117;25Trin_U;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3998_13;13;131201;1Adv_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr3999_13;13;131215;3Adv_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr4000_13;13;141102;AHelg_L;1200/1376+188/214;Aarhus;1950;2;Aarhus
pr4001_57;57;161030;23Trin_L;5731/10011;København;1977;2;Aarhus
pr4002_57;57;141102;AHelg_L;5731/10011;København;1977;2;Aarhus
pr4003_57;57;151101;AHelg_U;5731/10011;København;1977;2;Aarhus
pr4004_57;57;121104;AHelg_L;5731/10011;København;1977;2;Aarhus
pr4005_57;57;131103;AHelg_U;5731/10011;København;1977;2;Aarhus
pr4006_57;57;150501;Bed_U;5731/10011;København;1977;2;Aarhus
pr4007_57;57;130426;Bed_U;5731/10011;København;1977;2;Aarhus
pr4008_57;57;120219;Fas_L;5731/10011;København;1977;2;Aarhus
pr4009_57;57;140302;Fas_L;5731/10011;København;1977;2;Aarhus
pr4010_57;57;130210;Fas_U;5731/10011;København;1977;2;Aarhus
pr4011_57;57;150104;Hel_U;5731/10011;København;1977;2;Aarhus
pr4012_57;57;130106;Hel_U;5731/10011;København;1977;2;Aarhus
pr4013_57;57;140105;Hel_L;5731/10011;København;1977;2;Aarhus
pr4014_57;57;121224;Jul_U;5731/10011;København;1977;2;Aarhus
pr4015_57;57;131224;Jul_L;5731/10011;København;1977;2;Aarhus
pr4016_57;57;141224;Jul_U;5731/10011;København;1977;2;Aarhus
pr4017_57;57;151224;Jul_L;5731/10011;København;1977;2;Aarhus
pr4018_57;57;161224;Jul_U;5731/10011;København;1977;2;Aarhus
pr4019_57;57;131225;JulD_L;5731/10011;København;1977;2;Aarhus
pr4020_57;57;151225;JulD_L;5731/10011;København;1977;2;Aarhus
pr4021_57;57;141228;JulS_U;5731/10011;København;1977;2;Aarhus
pr4022_57;57;160505;KHim_L;5731/10011;København;1977;2;Aarhus
pr4023_57;57;150403;Lang_U;5731/10011;København;1977;2;Aarhus
pr4024_57;57;120406;Lang_L;5731/10011;København;1977;2;Aarhus
pr4025_57;57;130329;Lang_U;5731/10011;København;1977;2;Aarhus
pr4026_57;57;140418;Lang_L;5731/10011;København;1977;2;Aarhus
pr4027_57;57;160325;Lang_L;5731/10011;København;1977;2;Aarhus
pr4028_57;57;160313;MBeb_L;5731/10011;København;1977;2;Aarhus
pr4029_57;57;130317;MBeb_U;5731/10011;København;1977;2;Aarhus
pr4030_57;57;150322;MBeb_U;5731/10011;København;1977;2;Aarhus
pr4031_57;57;120318;MidF_L;5731/10011;København;1977;2;Aarhus
pr4032_57;57;140330;MidF_L;5731/10011;København;1977;2;Aarhus
pr4033_57;57;160101;Ny_L;5731/10011;København;1977;2;Aarhus
pr4034_57;57;120401;Pal_L;5731/10011;København;1977;2;Aarhus
pr4035_57;57;140413;Pal_L;5731/10011;København;1977;2;Aarhus
pr4036_57;57;160320;Pal_L;5731/10011;København;1977;2;Aarhus
